Passive_Agent_Net_Worth,	 Passive_Agent_Shares,	active_0Net_Worth,	 active_0Shares,	 active_1Net_Worth,	 active_1Shares,	 active_2Net_Worth,	 active_2Shares,	 active_3Net_Worth,	 active_3Shares,	 active_4Net_Worth,	 active_4Shares,	 active_5Net_Worth,	 active_5Shares,	 active_6Net_Worth,	 active_6Shares,	 active_7Net_Worth,	 active_7Shares,	 active_8Net_Worth,	 active_8Shares,	 active_9Net_Worth,	 active_9Shares,	 active_10Net_Worth,	 active_10Shares,	 active_11Net_Worth,	 active_11Shares,	 active_12Net_Worth,	 active_12Shares,	 active_13Net_Worth,	 active_13Shares,	 active_14Net_Worth,	 active_14Shares,	 active_15Net_Worth,	 active_15Shares,	 active_16Net_Worth,	 active_16Shares,	 active_17Net_Worth,	 active_17Shares,	 active_18Net_Worth,	 active_18Shares,	 active_19Net_Worth,	 active_19Shares,	 
99949.36280335976,	 56,	 100439.87542920242,	 52,	 100953.61412202167,	 56,	 100810.85456524264,	 51,	 100941.9715716465,	 46,	 101191.30415552412,	 49,	 100053.5364557635,	 54,	 102253.39066141951,	 20,	 102198.84833908145,	 40,	 100732.9049238629,	 24,	 100955.1836741392,	 44,	 100196.37483842086,	 37,	 100399.86411402465,	 45,	 101390.53786222193,	 51,	 99807.56535152256,	 32,	 100843.03779853765,	 56,	 101786.28882385526,	 54,	 99980.27450868118,	 23,	 100894.76753092108,	 43,	 100085.31771967658,	 23,	 99703.73832037908,	 34,	 
98122.11576049105,	 56,	 98335.2032144604,	 52,	 98693.58297314655,	 56,	 99078.13802052446,	 54,	 99223.22652531564,	 46,	 99518.59034292895,	 52,	 97870.28626452376,	 55,	 101481.49318794499,	 21,	 100529.94470214589,	 56,	 99858.26877388707,	 30,	 99253.29466842084,	 51,	 98893.33578359702,	 41,	 98602.8832817235,	 48,	 99543.10750058164,	 51,	 98757.30743460602,	 32,	 98714.52526847807,	 56,	 99689.00680858808,	 54,	 99103.84923185725,	 53,	 99224.49658403426,	 51,	 99324.76826841407,	 24,	 98452.39810286995,	 37,	 
98597.5432070469,	 56,	 98855.37640553537,	 53,	 99080.84767517094,	 56,	 99563.1315042624,	 55,	 99779.22578314933,	 55,	 99946.16450560681,	 54,	 98159.63787463483,	 55,	 101845.7656608967,	 38,	 101270.74008310272,	 57,	 99961.08893791912,	 34,	 99877.3953634617,	 51,	 99396.3096332928,	 55,	 98970.04415880624,	 52,	 100091.90391665166,	 51,	 98922.04429700327,	 32,	 99331.56884147358,	 56,	 100406.79635170609,	 54,	 99848.65724786589,	 56,	 99876.13657066903,	 51,	 99826.03526835027,	 45,	 98624.76721831271,	 37,	 
98105.61648383715,	 56,	 98099.17345120297,	 54,	 99013.4264307041,	 56,	 99407.73028163493,	 55,	 99416.20076555281,	 55,	 99455.83263985974,	 55,	 98296.83371259262,	 55,	 101345.64268416782,	 45,	 100973.02507601603,	 57,	 100038.96145251238,	 45,	 99255.32148489523,	 51,	 99272.73504415515,	 56,	 98635.13915413331,	 54,	 99761.33956718471,	 56,	 98964.99340608888,	 45,	 99207.32546705748,	 56,	 99604.66800073866,	 54,	 99105.22497360526,	 56,	 99153.59072330024,	 53,	 99446.56723888223,	 48,	 98348.17949391712,	 37,	 
98995.46210322945,	 56,	 99774.2143203258,	 54,	 100244.57147806589,	 56,	 99901.13683588449,	 56,	 100294.6073533114,	 56,	 101268.5619408859,	 56,	 99589.47767286276,	 55,	 102104.62761047736,	 58,	 102191.69742364566,	 57,	 100843.07678034349,	 56,	 100152.45593159823,	 56,	 99886.4738844137,	 56,	 100064.15470540931,	 56,	 101084.42809332877,	 56,	 99480.9719404379,	 51,	 99556.99203965664,	 56,	 100753.68264305878,	 54,	 99889.03138185483,	 56,	 100747.58540961806,	 54,	 99901.44433910078,	 52,	 99516.47569977462,	 44,	 
100469.20749023896,	 56,	 100845.82668994332,	 55,	 101755.88503510349,	 56,	 101497.71017265347,	 56,	 101151.66451550392,	 56,	 102121.0345454838,	 56,	 100861.05921433274,	 55,	 103406.00293263525,	 58,	 103705.42339237101,	 57,	 102053.60970458543,	 56,	 101990.54937686026,	 56,	 100901.77894449442,	 56,	 100511.24215630392,	 56,	 102107.26506737896,	 56,	 100836.18220081281,	 53,	 100750.29501448198,	 56,	 102196.96935590213,	 56,	 102011.82238143515,	 56,	 102091.4469529851,	 56,	 101309.83195593531,	 52,	 100416.72464691411,	 54,	 
101387.1622010585,	 56,	 101267.1940353581,	 55,	 101615.70048030677,	 56,	 102188.34294615035,	 56,	 101939.8017413154,	 56,	 102579.44997869327,	 56,	 100815.75848142173,	 55,	 104043.84149490247,	 58,	 103680.91532098655,	 57,	 102570.72201983267,	 56,	 102260.92366378821,	 56,	 101794.96315861052,	 56,	 101579.21109522751,	 56,	 102455.76762886978,	 56,	 101360.32585165606,	 54,	 101986.64085016464,	 56,	 102695.11031205417,	 56,	 102252.04887147318,	 56,	 102127.69610142146,	 56,	 102099.22930472577,	 54,	 100597.41280400666,	 55,	 
101528.20293479721,	 56,	 101620.85203058075,	 56,	 102566.9268310985,	 56,	 103360.42376970005,	 56,	 103287.88843526559,	 56,	 103742.54310696498,	 56,	 101297.52475223975,	 55,	 105304.11888695633,	 58,	 104418.77968208946,	 57,	 103294.78760515817,	 56,	 102891.87334129686,	 56,	 102987.35055619694,	 56,	 102879.03688169092,	 56,	 103625.76070597509,	 56,	 102272.51557853691,	 55,	 103096.46558204236,	 56,	 103328.24763786347,	 56,	 102893.42965444727,	 56,	 103468.3111660801,	 56,	 102851.74710249467,	 55,	 101682.69373091351,	 55,	 
102523.01238322027,	 56,	 102355.35497991319,	 56,	 102999.02384523735,	 56,	 103285.50211771541,	 56,	 103371.02769426246,	 56,	 103715.66062398073,	 57,	 102157.17240453919,	 55,	 105417.09764871854,	 58,	 104956.01037986756,	 57,	 103713.76657611423,	 56,	 103434.70249468577,	 56,	 103113.97892160936,	 56,	 102828.03740676882,	 56,	 103737.21215265301,	 56,	 102446.03355165634,	 55,	 102974.63683962784,	 56,	 103794.01322959145,	 56,	 103286.72420366498,	 56,	 103314.99036313273,	 56,	 103145.20823736339,	 55,	 101935.12515947335,	 55,	 
102312.62538425725,	 56,	 102287.3866246892,	 56,	 103609.44663007297,	 56,	 103578.07688901875,	 56,	 103326.88446384668,	 56,	 103826.85214715725,	 57,	 102308.94168853034,	 55,	 105700.48375754838,	 58,	 104467.04393386819,	 57,	 103577.5917780979,	 56,	 104068.23180590334,	 56,	 103049.3530969995,	 56,	 103448.67000412567,	 56,	 103844.48791012412,	 56,	 102978.3518527799,	 55,	 103593.12522143079,	 56,	 104257.19130456573,	 56,	 103736.64305109115,	 56,	 103868.10375086269,	 56,	 103452.22649398337,	 56,	 101551.4466876345,	 55,	 
103222.04040973143,	 56,	 103233.45919044294,	 56,	 103606.3398502776,	 56,	 104157.85243974352,	 56,	 104194.10282628896,	 56,	 104420.24063550746,	 57,	 102928.45259326021,	 55,	 106030.22753040056,	 58,	 105491.26745213183,	 57,	 104600.75373406135,	 56,	 104443.74663060743,	 56,	 104173.80579408075,	 56,	 103512.43638428238,	 56,	 104420.70314280766,	 57,	 103177.82766344822,	 55,	 103563.84235368985,	 56,	 104863.41623260504,	 56,	 104417.71321313003,	 56,	 103951.20851899042,	 56,	 104150.09381484632,	 56,	 102662.93854743199,	 55,	 
103502.70320486097,	 56,	 103656.98670925833,	 56,	 104242.94938194055,	 56,	 104541.44128973006,	 56,	 104512.21159601497,	 56,	 105042.44408409845,	 57,	 103222.11748649502,	 55,	 106577.98332279659,	 58,	 106252.05185054777,	 57,	 104843.7197447562,	 56,	 104634.8706957142,	 56,	 104251.38241127811,	 56,	 103989.79556734038,	 56,	 104859.09040551068,	 57,	 103619.90611096079,	 55,	 104090.54208002018,	 56,	 104959.98114235318,	 56,	 104597.10721360228,	 56,	 104650.11322096759,	 56,	 104356.43184693115,	 56,	 102855.91013547525,	 55,	 
103002.86935588089,	 56,	 103010.08288250002,	 56,	 103563.28300671767,	 56,	 103867.94229247299,	 56,	 103833.62546871758,	 56,	 104367.20061434896,	 57,	 102688.95921859257,	 55,	 106076.62003897256,	 58,	 105542.01644685169,	 57,	 104357.93098678204,	 56,	 104065.5407953941,	 56,	 103752.36483007424,	 56,	 103299.63597812777,	 56,	 104414.62887204833,	 57,	 102975.41767368164,	 55,	 103631.52499197208,	 56,	 104432.29377047048,	 56,	 103885.3956977589,	 56,	 103928.73501635583,	 56,	 103668.19002060375,	 56,	 102418.35509144697,	 55,	 
103647.85203510681,	 56,	 103123.22411309728,	 56,	 103999.21125580197,	 56,	 104315.17953752351,	 56,	 103891.55239818484,	 56,	 104506.22852495669,	 57,	 102718.68728416042,	 55,	 106033.3644772403,	 58,	 105459.64285791933,	 57,	 104275.26679328943,	 56,	 104463.7655223177,	 56,	 103610.9962010772,	 56,	 103295.12496091831,	 56,	 104800.87653953627,	 57,	 103212.18159446404,	 55,	 104218.35797890853,	 56,	 104419.55279178412,	 56,	 104482.61225146803,	 56,	 103961.30972052965,	 56,	 103474.06945657392,	 56,	 102699.5049456008,	 55,	 
103471.42287813964,	 56,	 103438.40798594581,	 56,	 104038.27655503537,	 56,	 104356.20833506197,	 56,	 104345.04298120816,	 56,	 104830.07677410237,	 57,	 103129.07971187748,	 55,	 106542.05297503286,	 58,	 105983.51055901046,	 57,	 104832.6636564025,	 56,	 104473.55238011235,	 56,	 104156.23511059806,	 56,	 103805.28664687098,	 56,	 104835.93987471917,	 57,	 103449.44561747764,	 55,	 104062.12064095728,	 56,	 104896.98392511441,	 56,	 104393.59479183506,	 56,	 104418.52932097246,	 56,	 104101.07454932593,	 56,	 102886.63060692594,	 55,	 
103849.22913519717,	 56,	 103763.40798667513,	 56,	 104117.12159365049,	 56,	 104831.90903293455,	 56,	 104657.2605259502,	 56,	 105333.45240048852,	 57,	 103630.13908975167,	 55,	 106756.31159217426,	 58,	 106262.39578754758,	 57,	 105387.5292707691,	 56,	 105020.85136722075,	 56,	 104625.67592366794,	 56,	 104003.69503217645,	 56,	 105351.9166223844,	 57,	 103968.37776119757,	 55,	 104267.61166717621,	 56,	 105079.40480160828,	 56,	 104940.80012636501,	 56,	 104851.43576836748,	 56,	 104138.42142927978,	 56,	 103431.93849865033,	 55,	 
103742.16002438641,	 56,	 103782.8990734754,	 56,	 104280.37257632964,	 56,	 104756.14629475462,	 56,	 104654.05878886125,	 56,	 105169.83704176507,	 57,	 103355.34100030942,	 55,	 106815.09053830671,	 58,	 106470.94585701171,	 57,	 105166.90592205449,	 57,	 104826.17303988902,	 56,	 104410.94635418088,	 56,	 104101.77075409642,	 56,	 105323.54031123276,	 57,	 103730.22671169172,	 56,	 104330.91946335613,	 56,	 105360.33124834311,	 57,	 104775.42860726347,	 56,	 104916.258176684,	 56,	 104525.49180212352,	 56,	 103313.314112341,	 55,	 
103828.3287145185,	 56,	 103755.06227556814,	 56,	 104315.50299901087,	 56,	 104861.33193466935,	 56,	 104628.58731406539,	 56,	 105149.64891195612,	 57,	 103547.49303157175,	 55,	 107000.41785853924,	 58,	 106467.75448789338,	 57,	 105167.13219073048,	 57,	 104793.49731489469,	 56,	 104559.32518539859,	 56,	 104139.31084574504,	 56,	 105147.96099195513,	 57,	 103777.4230898358,	 56,	 104462.10928956728,	 56,	 105353.53255783801,	 57,	 104733.30497821968,	 56,	 104845.66441965685,	 56,	 104407.00136326894,	 56,	 103164.87301759652,	 55,	 
104083.12355035407,	 56,	 103884.7980798191,	 56,	 104891.08288426342,	 56,	 104889.61936274025,	 56,	 105104.18173931274,	 56,	 105431.6845670308,	 57,	 103792.19998136025,	 55,	 107223.99401611727,	 58,	 106550.52304616195,	 57,	 105439.23975823866,	 57,	 105330.80168747163,	 56,	 104794.95070467805,	 56,	 104495.63256221342,	 56,	 105212.46261002592,	 57,	 104172.96680771201,	 56,	 104967.46565307945,	 56,	 105363.40321437088,	 57,	 104788.64738782663,	 56,	 105097.97667318485,	 56,	 104976.42208073531,	 56,	 103589.68609275731,	 55,	 
104322.49592822438,	 56,	 104598.52782937135,	 56,	 104856.37766016778,	 56,	 105590.9625513836,	 56,	 105592.93554926828,	 56,	 105973.92270864015,	 57,	 103833.36863601116,	 55,	 107273.2510608822,	 58,	 107304.67513092014,	 57,	 105993.91946394774,	 57,	 105266.5517769095,	 56,	 105477.55810672742,	 56,	 105029.30822834682,	 56,	 106089.68591906868,	 57,	 104370.69673432973,	 56,	 105055.08330021989,	 56,	 106040.84422511316,	 57,	 105637.97962677242,	 56,	 105487.9158136645,	 56,	 105109.99984479671,	 56,	 104140.24400280339,	 55,	 
103784.52183875347,	 56,	 103928.98302154597,	 56,	 104048.64960710189,	 56,	 104787.30295388801,	 56,	 104567.62261137382,	 56,	 105078.58888196283,	 57,	 103559.56566364995,	 55,	 106626.22367843313,	 58,	 106121.69443920432,	 57,	 104929.39550602273,	 57,	 104711.73057011177,	 56,	 104499.04361460768,	 56,	 104182.75053857034,	 56,	 104794.41011320706,	 57,	 103749.77935957795,	 56,	 104432.08605043996,	 56,	 105416.21094262981,	 57,	 104366.23083335458,	 56,	 104539.79169402005,	 56,	 104339.80295081357,	 56,	 103395.6679637712,	 55,	 
104832.10186884805,	 56,	 104412.81622003064,	 56,	 104815.93971123642,	 56,	 105261.9824382235,	 56,	 106110.76750521695,	 56,	 105835.84404926295,	 57,	 104410.00388508648,	 55,	 107685.77295066562,	 58,	 107077.00412750118,	 57,	 106918.01724158922,	 57,	 105476.06261539037,	 56,	 105585.27760569027,	 56,	 105556.21637463848,	 56,	 105612.4734206742,	 57,	 104451.26167411284,	 56,	 105450.49541873424,	 56,	 106710.51360065278,	 57,	 105159.09111024586,	 56,	 105198.29830612498,	 56,	 105826.22197299897,	 56,	 103834.99159627198,	 55,	 
105449.75780886882,	 56,	 105534.3534705349,	 56,	 106104.77813169434,	 56,	 106445.59133615975,	 56,	 106327.09092411672,	 56,	 106951.04378870383,	 57,	 105076.80414830327,	 55,	 108607.6881091469,	 58,	 107993.79898529245,	 57,	 106848.91430043185,	 57,	 106584.27090354121,	 56,	 106135.2809303048,	 56,	 105802.2415535265,	 56,	 106833.49325573978,	 57,	 105478.91796908111,	 56,	 106130.5276861928,	 56,	 106999.1953077309,	 57,	 106360.3758788223,	 56,	 106450.08397546924,	 56,	 106160.81026835904,	 56,	 104851.12740713789,	 55,	 
105748.91018402221,	 56,	 105633.16506696669,	 56,	 106286.26602498653,	 56,	 106607.11095797847,	 56,	 106536.6200451109,	 56,	 107100.19876228146,	 57,	 105348.82583106807,	 55,	 108773.14178817905,	 58,	 108295.43540757752,	 57,	 107133.80806209001,	 57,	 106766.79570622495,	 56,	 106439.04917482204,	 56,	 105976.10188726123,	 56,	 107008.78647794912,	 57,	 105680.57972649802,	 56,	 106303.7450342652,	 56,	 107211.65283733154,	 57,	 106590.42624968494,	 56,	 106584.21160710615,	 56,	 106275.56695095498,	 56,	 105123.94321315887,	 55,	 
105544.31068021132,	 56,	 105401.45235605747,	 56,	 106244.01914974254,	 56,	 106526.68361893293,	 56,	 106425.5574010201,	 56,	 107079.28346997542,	 57,	 105024.95543696394,	 55,	 108570.54576013982,	 58,	 107997.07303299746,	 57,	 107045.9011283412,	 57,	 106612.6120022863,	 56,	 106193.68879889765,	 56,	 106089.50125104,	 56,	 106946.62606582213,	 57,	 105757.20174096058,	 56,	 106018.33634063878,	 56,	 106930.58125450659,	 57,	 106413.09374000227,	 56,	 106489.89057395466,	 56,	 106189.70398316151,	 56,	 104820.6528334014,	 55,	 
105271.64170603036,	 56,	 105682.60948146354,	 56,	 105823.35998131156,	 56,	 106376.57935944927,	 56,	 106225.97151078042,	 56,	 107048.0973133031,	 57,	 105230.59738420398,	 55,	 108787.42522016526,	 58,	 108079.3712302218,	 57,	 107102.12863148654,	 57,	 106517.7761789152,	 56,	 106337.33477169508,	 56,	 105649.39363947713,	 56,	 106725.49366813558,	 57,	 105485.02427594413,	 56,	 105988.01752546872,	 56,	 107068.5086017454,	 57,	 106433.15550828901,	 56,	 106296.9272602947,	 56,	 106177.75699766578,	 56,	 104804.88448456317,	 55,	 
105204.51026690194,	 56,	 105138.32750170992,	 56,	 105798.25979549476,	 56,	 105996.92656620847,	 56,	 105963.35038977604,	 56,	 106635.90609649637,	 57,	 104716.30156677906,	 55,	 108264.10296025153,	 58,	 107772.69902664844,	 57,	 106464.83389886952,	 57,	 106219.16334101453,	 56,	 105731.06155993548,	 56,	 105498.73442160126,	 56,	 106439.91980292827,	 57,	 105172.30591522745,	 56,	 105664.45270917796,	 56,	 106574.56732954514,	 57,	 106026.27266506835,	 56,	 106023.3094814821,	 56,	 105864.80673284031,	 56,	 104443.38994653315,	 55,	 
105138.84769859047,	 56,	 104516.10632843024,	 56,	 105409.02784746709,	 56,	 105582.50826399543,	 56,	 106091.48923695041,	 56,	 105983.14345180099,	 57,	 104332.31350523146,	 55,	 108233.5834034255,	 58,	 107767.17931694652,	 57,	 106329.80857349474,	 57,	 105818.07686236946,	 56,	 105500.09030324401,	 56,	 105409.5573271778,	 56,	 106602.99458018973,	 57,	 105043.04953040816,	 56,	 105308.31010791323,	 56,	 106529.5148414972,	 57,	 106107.85838545805,	 56,	 105488.09809928013,	 56,	 105859.58151914868,	 56,	 104519.58766578433,	 55,	 
103906.41122751971,	 56,	 103930.28733280551,	 56,	 104411.89941562476,	 56,	 104780.88999397012,	 56,	 104913.29497389127,	 56,	 105323.55231603057,	 57,	 103583.3842629545,	 56,	 106969.46386991438,	 58,	 106476.78526578119,	 57,	 105286.65544918906,	 57,	 105022.56102213627,	 56,	 104577.26220419322,	 56,	 104304.02842644478,	 56,	 105180.40673292945,	 57,	 103961.19286218978,	 56,	 104525.86068297234,	 56,	 105329.94718496401,	 57,	 104863.23919582054,	 56,	 104959.14984835706,	 56,	 104623.52895047824,	 56,	 103296.35441463563,	 55,	 
103751.5618270908,	 56,	 103675.13121375359,	 56,	 104282.28782476549,	 56,	 104618.40139845808,	 56,	 104581.45304047658,	 56,	 105043.94563770626,	 57,	 103315.7903665958,	 56,	 106767.87745898456,	 58,	 106248.80261254923,	 57,	 105097.20512485871,	 57,	 104755.79605904952,	 56,	 104397.03525529969,	 56,	 104032.23588766839,	 56,	 105090.61859676293,	 57,	 103717.34013402644,	 56,	 104324.51194457882,	 56,	 105151.0532698316,	 57,	 104621.78808465548,	 56,	 104683.9511015404,	 56,	 104304.90688411161,	 56,	 103086.63262568762,	 55,	 
103952.72442091856,	 56,	 103958.90988542445,	 56,	 105286.41402237632,	 56,	 105362.29510313575,	 56,	 105234.96405739718,	 56,	 105588.5431578851,	 57,	 103597.62862860515,	 56,	 107334.5306569795,	 58,	 107246.61619813647,	 57,	 105913.39772727601,	 57,	 105312.65671600081,	 56,	 105176.51154167033,	 56,	 104902.70172294564,	 56,	 105387.62211702642,	 57,	 104067.41057532499,	 56,	 104616.65111929426,	 56,	 105589.90373295963,	 57,	 105196.59645041096,	 56,	 105400.17654926259,	 56,	 104498.55702193892,	 56,	 103577.68722956043,	 55,	 
105252.06082434612,	 56,	 105387.25048836885,	 56,	 106017.44618378082,	 56,	 105888.32798953896,	 56,	 106222.03647417483,	 56,	 106619.4285973917,	 57,	 104629.72193724457,	 56,	 107981.06064268743,	 58,	 107734.567010685,	 57,	 106453.98617344342,	 57,	 105979.40701370491,	 56,	 105621.74395844623,	 56,	 105317.4959281517,	 56,	 106357.95875609457,	 57,	 104732.47752029444,	 56,	 106053.8077612325,	 56,	 106434.9158162155,	 57,	 105824.31567387974,	 56,	 106023.98324522215,	 56,	 105981.53006595888,	 56,	 104851.64751876658,	 55,	 
104776.8652934445,	 56,	 104272.11072198993,	 56,	 104941.59900189245,	 56,	 105337.89395740232,	 56,	 105448.5220125379,	 56,	 105690.65330912903,	 57,	 104286.82207164429,	 56,	 107780.04593117436,	 58,	 106848.30034873135,	 57,	 105722.57331655231,	 57,	 105686.89306412308,	 56,	 105387.82672217498,	 56,	 104892.05796502328,	 56,	 106212.51996327341,	 57,	 104273.90872200746,	 56,	 105039.61910244609,	 56,	 106217.47669054764,	 57,	 105282.4678694548,	 56,	 105243.03926209535,	 56,	 104943.91450780202,	 56,	 104106.16032297253,	 55,	 
105207.91971009663,	 56,	 104562.67993259947,	 56,	 105982.46832992643,	 56,	 105774.62618081913,	 56,	 105516.48571846045,	 56,	 106126.69560907684,	 57,	 105079.01703410715,	 56,	 107824.91278391701,	 58,	 107662.79359724325,	 57,	 106614.30418165604,	 57,	 106026.35333998091,	 56,	 105879.59744433498,	 56,	 105452.69712527568,	 56,	 106444.33011751476,	 57,	 104780.59019271297,	 56,	 105830.26863597677,	 56,	 106727.21371687071,	 57,	 106017.82722439698,	 56,	 106050.43663933215,	 56,	 105721.24630029859,	 56,	 104017.44659525972,	 55,	 
105078.31290253272,	 56,	 105131.9232225348,	 56,	 105722.67876327553,	 56,	 106069.81643491799,	 56,	 106021.36704560155,	 56,	 106510.18473641956,	 57,	 104650.88002988497,	 56,	 108169.7600057316,	 58,	 107704.90624084017,	 57,	 106411.74792273733,	 57,	 106058.39620976546,	 56,	 105761.47008550652,	 56,	 105473.95291731755,	 56,	 106445.25998783272,	 57,	 105099.4493496374,	 56,	 105655.90839868691,	 56,	 106512.49992363529,	 57,	 106038.58698582267,	 56,	 106128.50282567389,	 56,	 105641.64904140368,	 56,	 104503.34689041656,	 55,	 
104364.44497500113,	 56,	 104461.54840319292,	 56,	 105210.43234367282,	 56,	 105342.45209041666,	 56,	 105305.92943926036,	 56,	 105675.69242636298,	 57,	 103890.56081989463,	 56,	 107705.61799737692,	 58,	 106947.57112232833,	 57,	 105976.07911603985,	 57,	 105461.01371198916,	 56,	 105206.82289678496,	 56,	 104769.21790462687,	 56,	 105918.34305986848,	 57,	 104299.60031629172,	 56,	 105094.52493877719,	 56,	 106070.92968957381,	 57,	 105196.70776155853,	 56,	 105217.27490246817,	 56,	 104953.9986534883,	 56,	 103821.2456071812,	 55,	 
105071.85013341806,	 56,	 104969.56997335367,	 56,	 105336.76106087063,	 56,	 105834.95161016684,	 56,	 105644.47047759379,	 56,	 106000.00011991445,	 57,	 104350.83298605058,	 56,	 107872.55117083387,	 58,	 107539.15168360302,	 57,	 106347.6078651024,	 57,	 105977.68791113846,	 56,	 105304.94018628677,	 56,	 105452.74614653352,	 56,	 106405.91995637439,	 57,	 104712.8731345508,	 56,	 105257.37379763903,	 56,	 106314.12226912318,	 57,	 105653.52826131148,	 56,	 105752.53434864266,	 56,	 105568.02403135858,	 56,	 104308.73079863367,	 55,	 
104394.11781633255,	 56,	 104381.29152966512,	 56,	 104961.40328000239,	 56,	 105297.83674883175,	 56,	 105264.90108014621,	 56,	 105777.69509461217,	 57,	 104028.69336291276,	 56,	 107492.8448311213,	 58,	 106932.19787437869,	 57,	 105753.13623457981,	 57,	 105404.90838220209,	 56,	 105094.93974000115,	 56,	 104722.02864180817,	 56,	 105771.90250693326,	 57,	 104361.4832704567,	 56,	 104999.19927869293,	 56,	 105838.81947159639,	 57,	 105307.84677860347,	 56,	 105354.01713472919,	 56,	 105022.0812012572,	 56,	 103791.67190895957,	 55,	 
104045.0389138044,	 56,	 103849.77742705113,	 56,	 104673.22060345534,	 56,	 105046.15049356406,	 56,	 104911.8046058194,	 56,	 105512.21507959905,	 57,	 103806.14509812756,	 56,	 106991.78500763461,	 58,	 106529.2790614994,	 57,	 105519.18854661388,	 57,	 105042.04440929784,	 56,	 104785.03034688215,	 56,	 104211.10585885779,	 56,	 105233.85996339268,	 57,	 104054.75904994663,	 56,	 104449.80642043748,	 56,	 105632.69591780835,	 57,	 104969.52907556335,	 56,	 104941.92203437295,	 56,	 104501.30689612255,	 56,	 103485.1438424862,	 55,	 
104386.28813519388,	 56,	 104659.3775881225,	 56,	 105087.62848539317,	 56,	 105445.91976997146,	 56,	 105143.72676934082,	 56,	 105715.4934470322,	 57,	 104022.31354931051,	 56,	 107627.73629957245,	 58,	 107133.85872865852,	 57,	 105707.91597994501,	 57,	 105364.16271733076,	 56,	 105153.4081867397,	 56,	 104728.83450695263,	 56,	 105701.56616589564,	 57,	 104555.87658421714,	 56,	 104888.17015215884,	 56,	 105936.22917685832,	 57,	 105549.42099924052,	 56,	 105328.40120402005,	 56,	 104964.5722580503,	 56,	 103770.59804652729,	 55,	 
105328.0251118921,	 56,	 104928.66746801007,	 56,	 105493.03300409995,	 56,	 105717.93139339918,	 56,	 105745.7637746822,	 56,	 106815.85033336267,	 57,	 104801.83159511085,	 56,	 108448.37206032613,	 58,	 107947.28970195352,	 57,	 106719.91680756271,	 57,	 106143.15757449999,	 56,	 105503.4235644806,	 56,	 105165.38172723753,	 56,	 106156.11813246735,	 57,	 104794.70378737219,	 56,	 106105.9265487965,	 56,	 106499.58824056394,	 57,	 105846.41588244661,	 56,	 106162.61443459123,	 56,	 105893.857196721,	 56,	 104798.33789506447,	 55,	 
106208.25448193915,	 56,	 105947.06012351968,	 56,	 106236.17632204722,	 56,	 106811.82085492217,	 56,	 106899.92047255166,	 56,	 107452.70867122419,	 57,	 105353.57787084697,	 56,	 108940.71634255967,	 58,	 108586.63643790323,	 57,	 107529.06382565328,	 57,	 107038.49760822352,	 56,	 106571.03932854072,	 56,	 106198.79024989095,	 56,	 107228.8372377134,	 57,	 106065.22120694767,	 56,	 106396.61235395259,	 56,	 107104.00473767208,	 57,	 106657.62055672494,	 56,	 106796.64010992435,	 56,	 106666.37360598402,	 56,	 105207.98348549107,	 55,	 
106204.75012762522,	 56,	 106298.66685216504,	 56,	 106853.64086103172,	 56,	 107241.32120604003,	 56,	 107078.37592850433,	 56,	 107896.58187618326,	 57,	 106031.05185633998,	 56,	 109362.09680542501,	 58,	 108803.91142258658,	 57,	 107891.00125632522,	 57,	 107163.75540969544,	 56,	 106878.00895139146,	 56,	 106659.59189708719,	 56,	 107829.04026457915,	 57,	 106292.87747187895,	 56,	 107078.4179221336,	 56,	 107654.26030676773,	 57,	 107181.33299885466,	 56,	 107463.57920285994,	 56,	 107150.7688689497,	 56,	 105582.31040197934,	 55,	 
106341.15451263063,	 56,	 106155.61789384852,	 56,	 106913.24027327151,	 56,	 107132.89918853974,	 56,	 107087.91012403367,	 56,	 107721.7867643732,	 57,	 105898.33858237822,	 56,	 109493.80440414874,	 58,	 108691.70642224465,	 57,	 107531.55696152072,	 57,	 107273.41817430922,	 56,	 107011.93615994825,	 56,	 106609.68130307786,	 56,	 107582.64719714398,	 57,	 106287.28682588004,	 56,	 106959.27988770137,	 56,	 107858.44347065985,	 57,	 107213.85179719697,	 56,	 107117.80671570709,	 56,	 106919.07422766785,	 56,	 105541.42435907203,	 55,	 
105082.1529612292,	 56,	 105005.44223559121,	 56,	 105612.71739889438,	 56,	 105985.97113673952,	 56,	 105879.11183432746,	 56,	 106468.65587589896,	 57,	 104668.13874093496,	 56,	 108186.49592388148,	 58,	 107631.56430844896,	 57,	 106447.18866679526,	 57,	 106071.37042522384,	 56,	 105732.96709595437,	 56,	 105347.79595079852,	 56,	 106390.75791155841,	 57,	 105060.51089683086,	 56,	 105667.80389618293,	 56,	 106506.97863646217,	 57,	 105957.07616556152,	 56,	 105986.03498662081,	 56,	 105690.30181300611,	 56,	 104460.07968152077,	 55,	 
